Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,eval_frequency,initial_rate,max_steps,model_name,optimizers,section,section_model,size,AWARDS_f1_score,AWARDS_precision,AWARDS_recall,Address_f1_score,Address_precision,Address_recall,CERTIFICATIONS_f1_score,CERTIFICATIONS_precision,CERTIFICATIONS_recall,CLIENT_f1_score,CLIENT_precision,CLIENT_recall,COMPANY_LOC_f1_score,COMPANY_LOC_precision,COMPANY_LOC_recall,COMPANY_f1_score,COMPANY_precision,COMPANY_recall,DESGINATION_f1_score,DESGINATION_precision,DESGINATION_recall,EDUCATIONAL_INSTITUTION_f1_score,EDUCATIONAL_INSTITUTION_precision,EDUCATIONAL_INSTITUTION_recall,EMAIL_f1_score,EMAIL_precision,EMAIL_recall,GITHUB_URL_f1_score,GITHUB_URL_precision,GITHUB_URL_recall,HIGHER_EDUCATION_f1_score,HIGHER_EDUCATION_precision,HIGHER_EDUCATION_recall,LINKEDIN_URL_f1_score,LINKEDIN_URL_precision,LINKEDIN_URL_recall,LinkedIn URL_f1_score,LinkedIn URL_precision,LinkedIn URL_recall,NAME_f1_score,NAME_precision,NAME_recall,PASSOUTYEAR_f1_score,PASSOUTYEAR_precision,PASSOUTYEAR_recall,PERSON_ADDRESS_f1_score,PERSON_ADDRESS_precision,PERSON_ADDRESS_recall,PHONE_NO_f1_score,PHONE_NO_precision,PHONE_NO_recall,PROJECTS_f1_score,PROJECTS_precision,PROJECTS_recall,SKILLS_f1_score,SKILLS_precision,SKILLS_recall,SUMMARY_f1_score,SUMMARY_precision,SUMMARY_recall,TOTAL_EXP_f1_score,TOTAL_EXP_precision,TOTAL_EXP_recall,WORKING_DATES_f1_score,WORKING_DATES_precision,WORKING_DATES_recall,accuracy,f1_score,kappa,length,precision,recall,model_flavor
2023-07-27 09:14:36,8.6s,048313da9d7d47ee8ca195e5639eb918,entire_resume_20230727-090024,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,0,0,0,0.3397683398,0.380952381,0.3066202091,0,0,0,0.8729861371,0.8765989466,0.8694029851,0.7614266843,0.7382172131,0.7861429351,0.8247474747,0.8378655721,0.812033814,0.7069892473,0.7245179063,0.6902887139,0.8714479026,0.8563829787,0.8870523416,0,0,0,0.7387387387,0.7552631579,0.7229219144,0.4864864865,0.5346534653,0.4462809917,,,,0.8217592593,0.7959641256,0.8492822967,0.5914893617,0.6318181818,0.556,0.0830188679,0.0924369748,0.0753424658,0.7936962751,0.8075801749,0.7802816901,0.3966942149,0.3538873995,0.4512820513,0.8730017762,0.8537154644,0.8931796241,0.4430379747,0.4666666667,0.421686747,0.8461538462,0.8148148148,0.88,0.9140942809,0.9138755981,0.9143130685,0.8274899800999999,0.8274523822,0.7351225130281256,1358,0.8206773137,0.8343402444,spacyentire_resume
2023-07-20 09:40:32,6.6s,17a0fe9644c4435f901f31a31f017d6e,experience_details_section_20230720-092812,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,0,0,0,,,,0,0,0,,,,0.8471470221,0.8398018167,0.8546218487,0.7916276164,0.7749235474,0.8090676884,0.852074564,0.8364817001,0.8682598039,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5070993915,0.5330490405,0.4835589942,0.8871405156,0.8484779387,0.9294947855,,,,,,,0.9075256873,0.884677856,0.9315849487,0.8694012584666666,0.8686740085,0.8364216561865494,1250,0.83896221,0.9005675569,spacyexperience_details_section
2023-07-20 09:26:33,6.6s,262cab12243e465ea4d585d5efc5082c,personal_details_section_20230720-091525,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9727403156,0.9576271186,0.9883381924,0.5294117647,0.375,0.9,,,,0.8,0.7826086957,0.8181818182,,,,0.9120433018,0.9108108108,0.9132791328,,,,0.6976744186,0.6617647059,0.737704918,0.9107413011,0.8931750742,0.9290123457,,,,,,,0.7250996016,0.7054263566,0.7459016393,0.9003558719,0.8908450704,0.9100719424,,,,0.8708429816000001,0.870581838,0.7487739908102424,1247,0.8525026624,0.8894444444,spacypersonal_details_section
2023-07-20 09:13:50,7.8s,639c535103684a5f9552d5fea93bc3e1,entire_resume_20230720-090019,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.3155339806,0.4193548387,0.2529182879,0.3005464481,0.5392156863,0.2083333333,0.8438117833,0.8590982287,0.8290598291,0.7825832846,0.7526700393,0.8149726111,0.8402435489,0.8473684211,0.8332374928,0.7431192661,0.745398773,0.7408536585,0.9034013605,0.853470437,0.9595375723,0,0,0,0.737920937,0.7455621302,0.7304347826,0.5245901639,0.4705882353,0.5925925926,,,,0.8121693122,0.7892030848,0.8365122616,0.7587822014,0.7431192661,0.7751196172,0.4235294118,0.4285714286,0.4186046512,0.8734939759,0.8554572271,0.8923076923,0.4421831637,0.4230088496,0.4631782946,0.8743494424,0.8374691865,0.91462758,0.5032822757,0.5251141553,0.4831932773,0.8490230906,0.8269896194,0.8722627737,0.9204335184,0.9086638831,0.9325120514,0.8403284607666667,0.8399178141,0.7480207504199394,1249,0.8177798056,0.8632877626,spacyentire_resume
2023-07-18 09:41:16,7.0s,7ab7d70b9cc04e80b8f753f51f2365e8,experience_details_section_20230718-092818,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,0,0,0,,,,0.8489451477,0.8460891505,0.8518204911,0.7966313163,0.7810397554,0.8128580522,0.848127396,0.8429073857,0.8534124629,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5103189493,0.5112781955,0.5093632959,0.8763429275,0.8409547442,0.9148402854,,,,,,,0.9342503439,0.9138858988,0.9555430501,0.8631154327333332,0.8625167742,0.8459770410265899,1217,0.8355699069,0.8912596171,spacyexperience_details_section
2023-07-18 09:27:02,6.6s,aa0187e17504417192abfb5dc492c078,personal_details_section_20230718-091524,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9461077844,0.9132947977,0.9813664596,0.6,0.4285714286,1,,,,0.78125,0.7936507937,0.7692307692,,,,0.8997289973,0.8877005348,0.9120879121,,,,0.6920152091,0.6791044776,0.7054263566,0.9093655589,0.8852941176,0.9347826087,,,,,,,0.7115789474,0.7041666667,0.7191489362,0.8823529412,0.8633093525,0.9022556391,,,,0.8565986384,0.8562808557,0.6239596901393871,1214,0.8365487674,0.8769662921,spacypersonal_details_section
2023-07-18 09:13:46,7.7s,f0ece70b94264137957cef9467744e6b,entire_resume_20230718-090023,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.2205513784,0.3793103448,0.1554770318,0,0,0,0.843079512,0.8578767123,0.8287841191,0.7508792497,0.7237288136,0.7801461632,0.8442528736,0.8676904903,0.8220481253,0.7723076923,0.7770897833,0.7675840979,0.8709677419,0.8272980501,0.919504644,0,0,0,0.7534039334,0.7830188679,0.7259475219,0.5454545455,0.5555555556,0.5357142857,,,,0.8178137652,0.7952755906,0.8416666667,0.7669902913,0.79,0.7452830189,0.2821576763,0.2833333333,0.2809917355,0.824088748,0.7902735562,0.8609271523,0.361138371,0.3694779116,0.3531669866,0.8655968834,0.8325205186,0.9014102647,0.4160756501,0.4512820513,0.3859649123,0.8416988417,0.8384615385,0.8449612403,0.9318860244,0.9316332067,0.9321389794,0.8286483097333331,0.8285128323,0.7436912184166055,1216,0.8157388186,0.8416932783,spacyentire_resume
2023-07-08 09:40:29,6.8s,f5fbc7107fdc42249b75618cbd28a71c,experience_details_section_20230708-092807,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,0,0,0,,,,0,0,0,,,,0.8425531915,0.8333333333,0.851979346,0.7850526988,0.768125,0.802743305,0.8386717602,0.818233945,0.8601567209,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.4522900763,0.4429906542,0.4619883041,0.8788610493,0.8492212593,0.9106446582,,,,,,,0.9167604049,0.896589659,0.9378596087,0.8601480983666666,0.8596460333,0.8286328314960907,1171,0.8349439836,0.8858542782,spacyexperience_details_section
2023-07-08 09:26:26,6.9s,d7a5e7387a3b4e08a79578460146e104,personal_details_section_20230708-091514,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9569093611,0.9333333333,0.9817073171,0.7586206897,0.6875,0.8461538462,,,,0.7487684729,0.76,0.7378640777,,,,0.8923512748,0.8923512748,0.8923512748,,,,0.6612244898,0.6585365854,0.6639344262,0.9059011164,0.8847352025,0.9281045752,,,,,,,0.7370786517,0.752293578,0.7224669604,0.879245283,0.8661710037,0.8927203065,,,,0.8595054035333334,0.8594563331,0.7376141461258794,1168,0.8515759312,0.8674839463,spacypersonal_details_section
2023-07-08 09:13:37,7.7s,ffc97063c45f496c8519b37bf4295630,entire_resume_20230708-090017,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.269541779,0.3333333333,0.2262443439,0,0,0,0.8099173554,0.8121546961,0.8076923077,0.7484197219,0.7119663259,0.7888074617,0.8275015347,0.8377874456,0.8174651304,0.7646129542,0.75625,0.7731629393,0.875,0.8201634877,0.937694704,0,0,0,0.7350689127,0.7430340557,0.7272727273,0.5064377682,0.446969697,0.5841584158,,,,0.7988980716,0.7774798928,0.821529745,0.7525252525,0.745,0.7602040816,0.3744292237,0.3942307692,0.3565217391,0.8170731707,0.783625731,0.8535031847,0.3688073394,0.3333333333,0.4127310062,0.8619924354,0.8196896736,0.908899143,0.4753363229,0.5023696682,0.4510638298,0.8482632541,0.8256227758,0.8721804511,0.900203666,0.8850114416,0.9159265838,0.8215092367666667,0.8209151352,0.706463233740835,1170,0.7947442373,0.8488683378,spacyentire_resume
2023-07-06 12:47:26,6.7s,cc08af44fd8d487797117a61df9f8ff8,experience_details_section_20230706-123440,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,0,0,0,,,,0,0,0,,,,0.8482142857,0.8407079646,0.8558558559,0.8031809145,0.7789203085,0.829001368,0.850603155,0.8228605625,0.8802816901,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5021834061,0.5324074074,0.4752066116,0.8794516954,0.8429622179,0.9192431617,,,,,,,0.9199881901,0.892325315,0.9494210847,0.8648687616333334,0.8641542507,0.8049671298961623,1147,0.8347740843,0.8956779499,spacyexperience_details_section
2023-07-06 12:33:01,6.9s,2b7d04082ae14487a8338246ab4f3fba,personal_details_section_20230706-122036,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9658385093,0.9424242424,0.9904458599,0.5294117647,0.36,1,,,,0.7368421053,0.7264150943,0.7475728155,,,,0.9224137931,0.9197707736,0.9250720461,,,,0.7272727273,0.7164179104,0.7384615385,0.9026275116,0.8848484848,0.9211356467,,,,,,,0.7330508475,0.7268907563,0.7393162393,0.8730769231,0.8598484848,0.88671875,,,,0.8642340887,0.8640275387,0.7510425030293983,1144,0.847972973,0.8807017544,spacypersonal_details_section
2023-07-06 12:18:57,7.8s,abc678a5f146450c91dda60d2b2614a6,entire_resume_20230706-120531,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",entire_resume,entire_resume_microsoft/deberta-base,2000,0,0,0,,,,0.331838565,0.4157303371,0.276119403,0.231884058,0.6557377049,0.1408450704,0.8467465753,0.8445772844,0.8489270386,0.7550274223,0.7088100686,0.8076923077,0.8565284178,0.8458737864,0.8674548849,0.7779578606,0.7717041801,0.7843137255,0.9147286822,0.8858858859,0.9455128205,0,0,0,0.7511885895,0.7669902913,0.7360248447,0.587628866,0.6063829787,0.57,,,,0.8284883721,0.8189655172,0.8382352941,0.7860696517,0.7745098039,0.797979798,0.5132075472,0.4857142857,0.544,0.8484848485,0.8209876543,0.8778877888,0.4540967423,0.4251386322,0.4872881356,0.8691671402,0.8313202078,0.9106245038,0.4351851852,0.4372093023,0.4331797235,0.8292682927,0.7892857143,0.8735177866,0.9176942931,0.9009009009,0.9351256575,0.8346529200666667,0.8340986695,0.7478343396752378,1146,0.808583495,0.8612765957,spacyentire_resume
2023-07-05 15:50:54,6.9s,9b4d1303828d45deb9a954b1f978540a,education_details_section_20230705-154058,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",education_details_section,education_details_section_microsoft/deberta-base,2000,0.064516129,1,0.0333333333,,,,0.4430894309,0.4678111588,0.4208494208,,,,,,,,,,,,,0.8213627993,0.8228782288,0.8198529412,,,,,,,0.7596638655,0.7508305648,0.768707483,,,,,,,,,,0.8323353293,0.8323353293,0.8323353293,,,,,,,,,,,,,,,,,,,,,,0.7000309650333333,0.6997493734,0.5784294518968489,1018,0.717368962,0.6829745597,spacyeducation_details_section
2023-07-05 15:39:20,6.9s,648b117fa91b4abaa274bac39f421ace,experience_details_section_20230705-152653,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,0,0,0,,,,0.8570151921,0.8631863186,0.850931677,0.8106086365,0.8043184885,0.8169979438,0.8603648425,0.8612217795,0.859509609,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5092091008,0.5010660981,0.5176211454,0.8791573198,0.8426924275,0.9189207557,,,,,,,0.938286767,0.9260606061,0.9508400747,0.8681445491,0.8675837154,0.8544205607523385,1108,0.8413960383,0.8954538936,spacyexperience_details_section
2023-07-05 15:23:13,6.7s,d52840c99e524aa3b114f0d5676ec807,personal_details_section_20230705-151132,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9548387097,0.9396825397,0.9704918033,0.4285714286,0.2857142857,0.8571428571,,,,0.7722772277,0.7878787879,0.7572815534,,,,0.9132420091,0.9230769231,0.9036144578,,,,0.7468879668,0.7142857143,0.7826086957,0.9295302013,0.917218543,0.9421768707,,,,,,,0.7399577167,0.7291666667,0.7510729614,0.9009708738,0.8821292776,0.9206349206,,,,0.8728801463,0.8727490996,0.670980011629061,1105,0.8598462448,0.8860450945,spacypersonal_details_section
2023-07-05 12:56:30,6.7s,a19c7b875de14a72bba7ea02271fdc65,experience_details_section_20230705-124428,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,0,0,0,,,,0.844673862,0.8458646617,0.8434864105,0.7958557176,0.7704309064,0.823015873,0.8641889545,0.860899654,0.8675034868,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5330444204,0.5336225597,0.5324675325,0.8846872235,0.8468632371,0.9260478837,,,,,,,0.9381985536,0.9141575913,0.9635381499,0.8709130485333333,0.8702228544,0.8770425514306721,1039,0.841224733,0.9012915582,spacyexperience_details_section
2023-07-05 12:42:45,7.0s,399ad5ea5e184748936ba6879d73b889,personal_details_section_20230705-123130,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9604316547,0.9401408451,0.9816176471,0.6428571429,0.4736842105,1,,,,0.776119403,0.7027027027,0.8666666667,,,,0.8922558923,0.9013605442,0.8833333333,,,,0.7962085308,0.7636363636,0.8316831683,0.9074074074,0.8974358974,0.9176029963,,,,,,,0.7544642857,0.7444933921,0.7647058824,0.8766519824,0.8689956332,0.8844444444,,,,0.8683159659333333,0.8680738786,0.7131163165786667,999,0.850678733,0.8861952862,spacypersonal_details_section
2023-07-05 11:22:57,6.7s,745d30d204ef43ea83d214b246228306,experience_details_section_20230705-111056,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,0,0,0,,,,0.844673862,0.8458646617,0.8434864105,0.7958557176,0.7704309064,0.823015873,0.8641889545,0.860899654,0.8675034868,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5330444204,0.5336225597,0.5324675325,0.8846872235,0.8468632371,0.9260478837,,,,,,,0.9381985536,0.9141575913,0.9635381499,0.8709130485333333,0.8702228544,0.8770425514306721,1039,0.841224733,0.9012915582,spacyexperience_details_section
2023-07-05 11:09:15,7.5s,ae03a5b249aa4ae09ed1faa86d04ac7b,personal_details_section_20230705-105744,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9604316547,0.9401408451,0.9816176471,0.6428571429,0.4736842105,1,,,,0.776119403,0.7027027027,0.8666666667,,,,0.8922558923,0.9013605442,0.8833333333,,,,0.7962085308,0.7636363636,0.8316831683,0.9074074074,0.8974358974,0.9176029963,,,,,,,0.7544642857,0.7444933921,0.7647058824,0.8766519824,0.8689956332,0.8844444444,,,,0.8683159659333333,0.8680738786,0.7131163165786667,999,0.850678733,0.8861952862,spacypersonal_details_section
2023-07-05 09:09:54,8.0s,6665d20cd0604b048e99763755d600ba,education_details_section_20230705-090008,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",education_details_section,education_details_section_microsoft/deberta-base,2000,0.15,0.1875,0.125,,,,0.4618736383,0.5247524752,0.4124513619,,,,,,,,,,,,,0.8237547893,0.8143939394,0.8333333333,,,,,,,0.7661141805,0.776119403,0.7563636364,,,,,,,,,,0.832807571,0.8301886792,0.835443038,,,,,,,,,,,,,,,,,,,,,,0.7065360207000001,0.7060074428,0.6141332144444963,973,0.7304730473,0.683127572,spacyeducation_details_section
2023-06-21 09:36:03,6.8s,0cd8819ffedc4a199f8eb2afc7b37492,experience_details_section_20230621-092408,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,0,0,0,,,,0.844673862,0.8458646617,0.8434864105,0.7958557176,0.7704309064,0.823015873,0.8641889545,0.860899654,0.8675034868,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5330444204,0.5336225597,0.5324675325,0.8846872235,0.8468632371,0.9260478837,,,,,,,0.9381985536,0.9141575913,0.9635381499,0.8709130485333333,0.8702228544,0.8770425514306721,1039,0.841224733,0.9012915582,spacyexperience_details_section
2023-06-21 09:22:29,6.8s,94a3f118e99b4aff94470ef398a02221,personal_details_section_20230621-091110,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9604316547,0.9401408451,0.9816176471,0.6428571429,0.4736842105,1,,,,0.776119403,0.7027027027,0.8666666667,,,,0.8922558923,0.9013605442,0.8833333333,,,,0.7962085308,0.7636363636,0.8316831683,0.9074074074,0.8974358974,0.9176029963,,,,,,,0.7544642857,0.7444933921,0.7647058824,0.8766519824,0.8689956332,0.8844444444,,,,0.8683159659333333,0.8680738786,0.7131163165786667,999,0.850678733,0.8861952862,spacypersonal_details_section
2023-06-21 09:09:39,7.4s,162922a798084710bb1007ba7ff7d5d1,education_details_section_20230621-090006,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",education_details_section,education_details_section_microsoft/deberta-base,2000,0.0425531915,0.0555555556,0.0344827586,,,,0.4735376045,0.505952381,0.445026178,,,,,,,,,,,,,0.8525252525,0.8339920949,0.8719008264,,,,,,,0.768115942,0.7285223368,0.8122605364,,,,,,,,,,0.8284789644,0.8101265823,0.8476821192,,,,,,,,,,,,,,,,,,,,,,0.7230724306333333,0.7230419977,0.6433325757085422,937,0.7173423423,0.7288329519,spacyeducation_details_section
2023-06-20 18:11:02,7.1s,b1eee32ebc494757af782061790695a0,experience_details_section_20230620-175837,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,0,0,0,,,,0.844673862,0.8458646617,0.8434864105,0.7958557176,0.7704309064,0.823015873,0.8641889545,0.860899654,0.8675034868,0,0,0,,,,,,,0,0,0,,,,,,,,,,0,0,0,,,,,,,0.5330444204,0.5336225597,0.5324675325,0.8846872235,0.8468632371,0.9260478837,,,,,,,0.9381985536,0.9141575913,0.9635381499,0.8709130485333333,0.8702228544,0.8770425514306721,1039,0.841224733,0.9012915582,spacyexperience_details_section
2023-06-20 17:56:26,6.8s,d93ba9452a914d06a78f846d623eb90c,personal_details_section_20230620-174443,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9539007092,0.9212328767,0.9889705882,0.5806451613,0.4090909091,1,,,,0.7389162562,0.6637168142,0.8333333333,,,,0.8866666667,0.8866666667,0.8866666667,,,,0.7904761905,0.7614678899,0.8217821782,0.9131238447,0.901459854,0.925093633,,,,,,,0.776523702,0.7747747748,0.778280543,0.8947368421,0.8831168831,0.9066666667,,,,0.8698023971,0.8694225722,0.7057529631417965,999,0.8477287268,0.8922558923,spacypersonal_details_section
2023-06-20 17:43:01,8.8s,ed1702e5e1bb4413878c4a4e29618ce7,education_details_section_20230620-173317,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",education_details_section,education_details_section_microsoft/deberta-base,2000,0.0425531915,0.0555555556,0.0344827586,,,,0.4735376045,0.505952381,0.445026178,,,,,,,,,,,,,0.8525252525,0.8339920949,0.8719008264,,,,,,,0.768115942,0.7285223368,0.8122605364,,,,,,,,,,0.8284789644,0.8101265823,0.8476821192,,,,,,,,,,,,,,,,,,,,,,0.7230724306333333,0.7230419977,0.6433325757085422,937,0.7173423423,0.7288329519,spacyeducation_details_section
2023-06-15 09:39:25,6.6s,72aad230d7644ddd8a6a90808e83334a,personal_details_section_20230615-092805,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9539007092,0.9212328767,0.9889705882,0.5806451613,0.4090909091,1,,,,0.7389162562,0.6637168142,0.8333333333,,,,0.8866666667,0.8866666667,0.8866666667,,,,0.7904761905,0.7614678899,0.8217821782,0.9131238447,0.901459854,0.925093633,,,,,,,0.776523702,0.7747747748,0.778280543,0.8947368421,0.8831168831,0.9066666667,,,,0.8698023971,0.8694225722,0.7057529631417965,999,0.8477287268,0.8922558923,spacypersonal_details_section
2023-06-15 09:26:31,6.6s,a10e7b00af2743cdbf86c67dc07517ee,experience_details_section_20230615-091440,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.828854314,0.8411483254,0.8169144981,0.8059810357,0.787037037,0.8258594918,0.8532516173,0.8489159892,0.8576317591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5163265306,0.512145749,0.5205761317,0.8824203994,0.8477640959,0.9200309467,,,,,,,0.945625,0.9362623762,0.9551767677,0.8694054654666666,0.8688382819,0.8826944845237075,999,0.8424877708,0.8968903437,spacyexperience_details_section
2023-06-12 10:24:03,6.7s,c06b496eba7145119ab286038dcccf06,personal_details_section_20230612-101239,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",personal_details_section,personal_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,,,,,,,,,,,,,0.9473684211,0.9125874126,0.9849056604,0.7586206897,0.6470588235,0.9166666667,,,,0.7817258883,0.7064220183,0.875,,,,0.9061946903,0.9078014184,0.9045936396,,,,0.7614678899,0.7217391304,0.8058252427,0.9057971014,0.8771929825,0.936329588,,,,,,,0.7402298851,0.7219730942,0.7594339623,0.8828828829,0.8711111111,0.8949771689,,,,0.8664897837000001,0.8659311267,0.6811890644097315,969,0.8398184176,0.8937198068,spacypersonal_details_section
2023-06-12 10:11:04,6.7s,a53f7c0876d94341bfcd25576237869f,experience_details_section_20230612-095856,LOCAL,/home/ptgml/local_machine/train_spacy.py,ptgml,FINISHED,64,200,0.00001,2000,"""microsoft/deberta-base""","""Adam.v1""",experience_details_section,experience_details_section_microsoft/deberta-base,2000,,,,,,,,,,,,,0.834109972,0.8348880597,0.8333333333,0.7988316904,0.7753366407,0.8237951807,0.8676321994,0.8609625668,0.8744059742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5190243902,0.5267326733,0.5115384615,0.8844866637,0.8563760147,0.9145054177,,,,,,,0.9446334674,0.9356617647,0.9537788882,0.8711434484000001,0.8707456887,0.877182930316239,972,0.8485415108,0.8941431457,spacyexperience_details_section
